trade_date,ts_code,name,industry,area,pe,float_share,total_share,total_assets,liquid_assets,fixed_assets,reserved,reserved_pershare,eps,bvps,pb,list_date,undp,per_undp,rev_yoy,profit_yoy,gpr,npr,holder_num
20230530,601607.SH,上海医药,医药商业,上海,13.98,19.27,36.98,2060.36,1571.70,113.89,291.15,7.87,0.41,18.54,1.24,19940324,339.98,9.19,16.39,21.31,13.04,2.95,78061
20230530,601608.SH,中信重工,专用机械,河南,54.87,43.39,43.39,192.26,116.04,39.68,21.01,0.48,0.02,1.78,2.28,20120706,4.63,0.11,0.30,2.46,18.46,3.76,101732
20230530,601609.SH,金田股份,铜,浙江,28.96,14.66,14.80,229.57,164.27,51.60,19.38,1.31,0.06,5.02,1.32,20200422,37.39,2.53,12.11,-37.10,2.06,0.37,56329
20230530,601611.SH,中国核建,建筑工程,上海,12.71,26.33,30.19,2052.01,1356.31,54.32,38.95,1.29,0.17,5.86,1.46,20160606,93.31,3.09,10.09,20.15,8.72,2.42,91658
20230530,601615.SH,明阳智能,电气设备,广东,0.00,21.09,22.72,712.56,372.73,113.83,169.69,7.47,-0.10,12.28,1.45,20190123,79.27,3.49,-61.84,-116.07,13.37,-8.45,169352
20230530,601616.SH,广电电气,电气设备,上海,503.51,9.36,9.36,30.43,17.66,2.71,13.52,1.45,0.00,2.62,1.32,20110201,2.66,0.28,-26.25,-87.53,30.57,2.72,46002
20230530,601618.SH,中国中冶,建筑工程,北京,6.16,178.53,207.24,6361.85,4875.75,249.85,225.88,1.09,0.15,4.62,0.87,20090921,482.82,2.33,22.39,25.77,9.45,3.04,367563
20230530,601619.SH,嘉泽新能,新型电力,宁夏,11.75,24.21,24.34,188.77,37.85,88.94,15.21,0.62,0.10,2.47,1.92,20170720,18.87,0.78,136.30,204.65,65.01,38.31,64889
20230530,601628.SH,中国人寿,保险,北京,15.03,208.24,282.65,54625.86,0.00,484.39,535.85,1.90,0.63,16.31,2.33,20070109,2195.50,7.77,7.16,18.04,5.22,4.94,122921
20230530,601633.SH,长城汽车,汽车整车,河北,280.07,61.41,84.86,1780.98,987.10,265.59,23.25,0.27,0.02,7.42,3.10,20110928,493.52,5.82,-13.63,-89.34,16.07,0.60,200972
20230530,601636.SH,旗滨集团,玻璃,湖南,49.31,26.84,26.84,259.21,81.67,99.03,25.30,0.94,0.04,4.66,1.78,20110812,63.45,2.36,2.21,-78.42,13.41,3.61,117565
20230530,601658.SH,邮储银行,银行,北京,4.91,112.74,991.61,146974.75,0.00,400.54,1626.82,1.64,0.27,7.56,0.69,20191210,2461.22,2.48,3.51,5.22,33.42,29.81,199325
20230530,601665.SH,齐鲁银行,银行,山东,4.60,23.20,45.81,5290.15,0.00,19.26,83.05,1.81,0.20,6.56,0.62,20210618,83.81,1.83,8.72,12.33,38.03,35.67,74302
20230530,601666.SH,XD平煤股,煤炭开采,河南,4.20,22.94,23.15,822.70,284.46,339.06,32.00,1.38,0.49,9.70,0.86,20061123,137.05,5.92,-10.86,-29.69,27.87,14.60,85669
20230530,601668.SH,中国建筑,建筑工程,北京,4.24,413.20,419.34,27139.58,19367.96,495.42,118.08,0.28,0.35,9.29,0.64,20090729,3223.19,7.69,8.12,14.11,8.09,3.36,401199
20230530,601669.SH,中国电建,建筑工程,北京,9.65,109.91,172.26,11066.25,4643.55,1248.43,357.91,2.08,0.17,6.95,0.97,20111018,631.25,3.66,0.65,8.70,12.21,2.91,308513
20230530,601677.SH,明泰铝业,铝,河南,8.69,9.70,9.70,184.18,111.47,49.82,41.87,4.32,0.36,12.77,0.99,20110919,69.05,7.12,-18.64,-40.15,12.46,5.81,47056
20230530,601678.SH,滨化股份,化工原料,山东,34.57,20.58,20.58,182.44,42.72,43.71,28.99,1.41,0.04,5.52,0.87,20100223,56.57,2.75,-21.68,-80.63,17.22,4.22,104985
20230530,601686.SH,友发集团,钢加工,天津,11.35,5.63,14.30,182.27,113.73,49.56,19.13,1.34,0.15,4.37,1.56,20201204,26.85,1.88,-5.48,63.98,3.40,1.51,30000
20230530,601688.SH,华泰证券,证券,江苏,9.46,73.26,90.76,8532.01,0.00,45.53,705.29,7.77,0.35,16.41,0.82,20100226,411.52,4.53,24.14,46.49,46.38,36.82,279143
20230530,601689.SH,拓普集团,汽车配件,浙江,36.72,11.02,11.02,279.22,124.97,89.48,53.41,4.85,0.41,11.28,5.32,20150319,53.83,4.88,19.32,16.67,21.85,10.16,33057
20230530,601696.SH,中银证券,证券,上海,29.94,27.78,27.78,661.86,0.00,0.63,73.41,2.64,0.09,5.99,1.82,20200226,26.75,0.96,-2.18,5.21,42.77,36.94,116383
20230530,601698.SH,中国卫通,电信运营,北京,134.51,42.24,42.24,222.57,80.42,78.52,77.90,1.84,0.03,3.60,5.00,20190628,28.03,0.66,0.92,12.90,36.56,29.31,141217
20230530,601699.SH,潞安环能,煤炭开采,山西,4.28,29.91,29.91,949.92,477.62,301.54,16.98,0.57,1.13,17.61,1.10,20060922,369.56,12.35,-14.17,37.10,56.98,32.33,49000
20230530,601700.SH,风范股份,电气设备,江苏,135.96,11.42,11.42,47.44,35.51,7.34,12.68,1.11,0.01,2.30,2.34,20110118,0.87,0.08,-15.21,-38.21,11.07,2.26,76121
20230530,601702.SH,华峰铝业,铝,上海,18.84,2.78,9.99,64.52,44.73,16.37,8.20,0.82,0.17,3.91,3.28,20200907,18.58,1.86,0.58,65.03,17.09,8.49,36857
20230530,601717.SH,郑煤机,专用机械,河南,7.12,15.14,17.82,462.27,343.89,44.68,53.64,3.01,0.45,10.47,1.20,20100803,103.35,5.80,13.83,14.86,20.97,9.40,33237
20230530,601718.SH,际华集团,服饰,北京,138.00,43.92,43.92,271.07,161.82,37.68,80.68,1.84,0.01,3.88,0.78,20100816,44.11,1.00,-32.44,-77.50,14.16,0.91,125623
20230530,601727.SH,上海电气,电气设备,上海,47.67,126.55,155.80,2871.38,1976.27,203.56,218.38,1.40,0.02,3.54,1.27,20081205,117.86,0.76,-14.89,2802.32,17.14,3.28,264563
20230530,601728.SH,中国电信,电信运营,北京,17.19,195.90,915.07,8236.56,1635.25,4030.37,693.94,0.76,0.09,4.81,1.25,20210820,1943.84,2.12,9.43,10.53,29.48,6.14,416020
20230530,601766.SH,中国中车,运输设备,北京,81.04,243.28,286.99,4483.89,2932.22,594.67,413.34,1.44,0.02,5.42,1.28,20080818,800.57,2.79,5.65,180.01,21.51,3.23,625965
20230530,601777.SH,力帆科技,摩托车,重庆,93.82,22.50,45.72,212.26,94.62,19.01,87.26,1.91,0.01,2.25,1.49,20101125,-28.11,-0.61,-12.45,-19.99,8.03,-0.51,57017
20230530,601778.SH,晶科科技,新型电力,江西,177.05,28.94,35.71,408.78,184.69,151.77,85.78,2.40,0.01,4.21,1.14,20200519,29.71,0.83,36.90,146.81,40.10,3.26,131419
20230530,601788.SH,光大证券,证券,上海,19.12,39.07,46.11,2569.64,0.00,8.11,241.98,5.25,0.19,12.05,1.32,20090818,132.36,2.87,26.09,43.79,44.24,35.28,212361
20230530,601789.SH,宁波建工,建筑工程,浙江,13.08,10.87,10.87,239.79,185.92,12.85,9.57,0.88,0.08,3.86,1.21,20110816,20.20,1.86,-4.60,-5.23,6.68,1.74,111429
20230530,601798.SH,蓝科高新,化工机械,甘肃,0.00,3.55,3.55,28.80,19.16,6.02,9.97,2.81,-0.05,3.98,1.81,20110622,-0.05,-0.01,67.97,41.10,22.55,-14.70,27648
20230530,601799.SH,星宇股份,汽车配件,江苏,37.46,2.86,2.86,131.49,87.07,26.98,41.76,14.62,0.71,30.44,3.51,20110201,40.74,14.26,-9.84,-24.46,21.54,10.59,11288
20230530,601800.SH,中国交建,建筑工程,北京,7.65,117.47,161.66,16333.63,6860.99,495.42,380.52,2.35,0.32,15.44,0.68,20120309,1694.59,10.48,2.61,9.60,11.63,3.93,162951
20230530,601801.SH,皖新传媒,出版业,安徽,13.33,19.89,19.89,182.99,134.99,6.72,24.46,1.23,0.17,5.80,1.56,20100118,57.66,2.90,11.43,12.16,20.34,11.26,24161
20230530,601808.SH,中海油服,石油开采,天津,42.51,29.60,47.72,766.77,300.56,388.27,123.66,2.59,0.09,8.35,1.73,20070928,207.41,4.35,24.39,33.00,13.78,5.40,54866
20230530,601811.SH,新华文轩,出版业,四川,24.17,7.92,12.34,215.09,137.09,24.24,25.73,2.08,0.16,10.29,1.52,20160808,62.83,5.09,4.73,18.01,32.31,8.85,19135
20230530,601816.SH,京沪高铁,铁路,北京,30.88,491.06,491.06,2910.12,98.35,2225.31,1225.96,2.50,0.04,3.79,1.48,20200116,89.85,0.18,57.39,912.60,42.41,23.95,234345
20230530,601818.SH,光大银行,银行,北京,3.76,464.07,590.86,66947.09,0.00,227.26,744.73,1.26,0.19,7.30,0.43,20100818,1899.20,3.21,-1.58,5.34,40.36,32.64,207386
20230530,601825.SH,沪农商行,银行,上海,4.04,46.22,96.44,13209.58,0.00,53.97,165.44,1.72,0.36,10.93,0.54,20210819,367.79,3.81,7.49,12.44,65.05,52.71,193104
20230530,601827.SH,三峰环境,环境保护,重庆,9.10,8.00,16.78,242.11,59.62,5.31,40.42,2.41,0.21,5.96,1.27,20200605,39.87,2.38,0.06,14.74,33.64,23.97,47754
20230530,601828.SH,美凯龙,其他商业,上海,35.30,36.13,43.55,1276.51,111.70,25.58,68.77,1.58,0.03,12.34,0.38,20180117,392.23,9.01,-22.47,-79.10,59.81,7.08,63529
20230530,601838.SH,成都银行,银行,四川,4.62,37.28,37.36,9851.46,0.00,12.30,77.71,2.08,0.68,15.50,0.81,20180131,279.65,7.49,9.71,17.50,56.43,47.61,52549
20230530,601857.SH,中国石油,石油开采,北京,8.04,1619.22,1830.21,27108.74,6772.88,4626.83,1236.13,0.68,0.24,7.70,1.00,20071105,8894.81,4.86,-6.02,12.17,21.22,6.62,533299
20230530,601858.SH,中国科传,出版业,北京,184.58,7.91,7.91,66.31,38.63,2.04,7.84,0.99,0.05,6.17,6.47,20170118,29.04,3.67,21.66,124.95,33.80,8.71,36344
20230530,601860.SH,紫金银行,银行,江苏,6.28,35.08,36.61,2552.75,0.00,11.87,29.77,0.81,0.11,4.69,0.56,20190103,32.66,0.89,1.54,5.50,38.89,35.25,72405
20230530,601865.SH,福莱特,玻璃,浙江,34.65,16.94,21.47,340.08,134.49,118.46,48.70,2.27,0.24,6.54,5.05,20190215,83.35,3.88,52.90,17.11,18.47,9.53,50158
20230530,601866.SH,中远海发,水运,上海,21.48,82.32,135.73,1199.77,181.94,429.58,24.89,0.18,0.03,2.14,1.18,20071212,130.52,0.96,-42.66,-71.11,24.50,11.21,304584
20230530,601868.SH,中国能建,建筑工程,北京,22.29,142.23,416.91,6983.88,4079.41,437.62,172.00,0.41,0.03,2.25,1.08,20210928,256.85,0.62,24.19,17.83,10.06,2.09,449752
20230530,601869.SH,长飞光纤,通信设备,湖北,27.76,4.06,7.58,289.16,155.47,57.42,29.46,3.89,0.32,13.74,2.57,20180720,60.30,7.96,7.16,18.40,25.45,6.89,21208
20230530,601872.SH,招商轮船,水运,上海,10.51,81.26,81.26,612.46,138.66,400.44,122.50,1.51,0.14,4.16,1.39,20061201,127.29,1.57,-3.49,-14.07,26.48,19.22,109442
20230530,601877.SH,正泰电器,电气设备,浙江,11.80,21.50,21.50,998.18,542.91,279.95,135.17,6.29,0.56,17.47,1.51,20100121,220.91,10.28,47.37,109.78,21.24,9.88,110663
20230530,601878.SH,浙商证券,证券,浙江,19.93,38.78,38.78,1508.52,0.00,8.95,104.71,2.70,0.13,6.67,1.50,20170626,76.28,1.97,57.37,50.92,13.29,10.26,152627
20230530,601880.SH,辽港股份,港口,辽宁,24.19,188.28,239.87,575.83,99.82,302.97,90.29,0.38,0.02,1.63,0.97,20101206,43.42,0.18,-0.82,-18.69,30.10,15.15,258477
20230530,601881.SH,中国银河,证券,北京,13.21,66.49,103.40,6560.73,0.00,5.76,250.52,2.42,0.21,8.84,1.30,20170123,300.89,2.91,18.54,44.23,29.60,25.86,90171
20230530,601882.SH,海天精工,机床制造,浙江,29.64,5.22,5.22,44.54,35.74,4.96,2.90,0.56,0.26,4.06,7.57,20161107,11.39,2.18,11.01,22.84,28.81,17.29,15507
20230530,601886.SH,XD江河集,装修装饰,北京,14.17,11.33,11.33,256.53,208.01,11.29,36.97,3.26,0.14,5.72,1.43,20110818,13.18,1.16,3.99,76.37,16.74,5.37,21534
20230530,601888.SH,中国中免,旅游服务,北京,28.73,19.52,20.69,798.64,607.14,53.77,174.86,8.45,1.11,24.44,5.23,20091015,297.49,14.38,23.76,-10.25,29.00,11.87,233121
20230530,601890.SH,亚星锚链,船舶,江苏,44.10,9.59,9.59,46.81,38.60,4.91,13.84,1.44,0.06,3.46,3.14,20101228,8.54,0.89,38.17,122.02,26.35,12.25,100167
20230530,601898.SH,中煤能源,煤炭开采,北京,3.92,91.52,132.59,3484.21,1331.66,1147.49,389.03,2.93,0.54,10.43,0.81,20080201,718.03,5.42,-4.17,5.34,25.83,15.93,126715
20230530,601899.SH,紫金矿业,铜,福建,12.95,205.25,263.27,3153.64,805.11,753.56,255.72,0.97,0.21,3.64,2.94,20080425,602.00,2.29,15.71,-11.14,15.53,9.18,441234
20230530,601900.SH,南方传媒,出版业,广东,22.66,8.96,8.96,157.31,82.57,9.09,8.37,0.93,0.25,8.33,2.71,20160215,54.74,6.11,6.80,37.03,29.76,11.46,22326
20230530,601901.SH,方正证券,证券,湖南,25.21,82.32,82.32,1936.21,0.00,5.23,163.97,1.99,0.07,5.30,1.28,20110810,130.62,1.59,6.30,16.55,37.11,32.93,187355
20230530,601908.SH,京运通,新型电力,北京,12.12,24.15,24.15,219.00,96.06,92.73,49.45,2.05,0.13,4.75,1.28,20110908,39.14,1.62,40.60,3298.13,21.46,11.21,121632
20230530,601916.SH,浙商银行,银行,浙江,2.71,167.15,212.69,27469.69,0.00,183.14,322.89,1.52,0.26,6.72,0.43,20191126,502.82,2.36,2.53,9.91,45.15,36.36,248955
20230530,601918.SH,新集能源,煤炭开采,安徽,4.55,25.91,25.91,340.23,35.39,215.19,21.55,0.83,0.23,4.70,0.89,20071219,53.23,2.05,0.55,12.50,40.00,21.69,127702
20230530,601919.SH,中远海控,水运,天津,6.06,127.41,160.96,5009.55,2465.62,1027.14,307.04,1.91,0.44,12.84,0.84,20070626,1497.70,9.31,-55.13,-74.20,22.31,18.12,562671
20230530,601921.SH,浙版传媒,出版业,浙江,35.64,4.22,22.22,224.69,173.36,31.84,49.89,2.25,0.07,5.78,1.62,20210723,53.44,2.40,2.67,17.03,24.68,5.41,48804
20230530,601928.SH,凤凰传媒,出版业,江苏,17.53,25.45,25.45,303.26,167.50,58.74,31.53,1.24,0.19,6.97,1.91,20111130,95.84,3.77,1.25,1.77,38.54,15.51,37915
20230530,601929.SH,吉视传媒,影视音像,吉林,755.94,33.01,33.01,149.97,24.77,83.96,11.95,0.36,0.00,2.03,0.94,20120223,9.49,0.29,7.19,-82.53,42.49,0.89,84124
20230530,601933.SH,永辉超市,超市连锁,福建,10.31,90.75,90.75,562.51,198.94,39.95,42.92,0.47,0.08,0.88,3.65,20101215,-60.48,-0.67,-12.63,40.24,22.88,2.85,226200
20230530,601939.SH,建设银行,银行,北京,4.55,95.94,2500.11,369419.47,0.00,1538.99,1356.53,0.54,0.35,11.21,0.58,20070925,16186.60,6.47,0.96,0.26,50.60,43.05,351054
20230530,601949.SH,中国出版,出版业,北京,164.00,18.23,18.23,145.49,88.25,8.04,11.38,0.62,0.02,4.50,2.63,20170821,51.25,2.81,22.56,838.10,28.58,2.56,37484
20230530,601952.SH,苏垦农发,种植业,江苏,34.78,13.78,13.78,142.96,77.52,17.64,23.30,1.69,0.09,4.61,2.61,20170515,22.53,1.63,-4.43,-13.43,12.77,5.02,58359
20230530,601956.SH,东贝集团,家用电器,湖北,23.41,3.18,6.22,63.75,43.24,14.79,10.92,1.76,0.06,3.90,1.48,20201225,7.37,1.19,-4.44,18.52,14.22,3.07,27337
20230530,601958.SH,金钼股份,小金属,陕西,10.53,32.27,32.27,169.25,71.16,44.19,67.54,2.09,0.26,4.34,2.50,20080417,27.79,0.86,17.57,202.90,57.45,36.65,87344
20230530,601963.SH,重庆银行,银行,重庆,4.86,6.91,34.75,7091.17,0.00,27.49,77.35,2.23,0.43,13.47,0.62,20210205,228.13,6.57,1.55,2.69,55.91,47.74,65398
20230530,601965.SH,中国汽研,汽车服务,重庆,35.14,9.77,10.05,80.17,36.50,29.38,17.90,1.78,0.15,6.07,3.28,20120611,31.29,3.11,26.00,9.52,42.46,22.24,16071
20230530,601966.SH,玲珑轮胎,汽车配件,山东,37.11,14.74,14.77,376.72,113.10,134.83,89.47,6.06,0.15,13.15,1.63,20160706,85.99,5.82,0.78,332.66,16.96,4.87,55766
20230530,601968.SH,宝钢包装,广告包装,上海,29.42,9.05,11.33,87.30,37.43,36.80,16.63,1.47,0.05,3.37,1.89,20150611,9.32,0.82,-5.04,-4.40,8.81,3.67,32090
20230530,601969.SH,海南矿业,普钢,海南,20.79,20.22,20.38,112.20,57.28,19.64,38.25,1.88,0.08,3.15,2.10,20141209,1.54,0.08,10.12,-16.54,26.59,13.21,67416
20230530,601975.SH,招商南油,水运,江苏,8.96,48.53,48.53,105.49,35.30,57.53,40.53,0.84,0.08,1.60,1.87,20190108,-12.43,-0.26,47.76,292.67,33.34,25.29,144369
20230530,601985.SH,中国核电,新型电力,北京,11.13,188.70,188.70,4786.61,707.57,2677.65,273.50,1.45,0.16,4.55,1.57,20150610,343.58,1.82,4.64,4.79,49.85,30.20,363772
20230530,601988.SH,中国银行,银行,北京,5.02,2107.66,2943.88,303856.91,0.00,2220.54,1357.78,0.46,0.19,7.16,0.55,20060705,11011.73,3.74,11.57,0.50,47.77,37.23,642802
20230530,601989.SH,中国重工,船舶,北京,402.50,220.84,228.02,1870.88,1323.78,316.88,447.33,1.96,0.00,3.68,1.28,20091216,122.35,0.54,11.60,15.96,15.73,0.88,594291
20230530,601990.SH,南京证券,证券,江苏,35.86,36.20,36.86,551.74,0.00,8.17,80.98,2.20,0.06,4.57,1.84,20180613,24.56,0.67,63.35,73.02,45.36,33.67,153024
20230530,601991.SH,大唐发电,火力发电,北京,123.65,123.96,185.07,3041.18,438.17,1892.65,61.56,0.33,-0.01,1.51,2.42,20061220,-131.60,-0.71,-5.88,133.09,6.73,0.02,174444
20230530,601992.SH,金隅集团,水泥,北京,0.00,83.34,106.78,2828.38,1583.43,429.40,54.32,0.51,-0.03,4.37,0.51,20110301,266.54,2.50,1.72,-220.30,9.23,-3.59,120125
20230530,601995.SH,中金公司,证券,北京,21.60,9.30,48.27,6653.59,0.00,9.05,395.15,8.19,0.43,17.58,2.30,20201102,315.95,6.55,22.44,35.95,43.68,36.39,100079
20230530,601996.SH,丰林集团,家居用品,广西,0.00,11.46,11.46,40.18,19.25,16.51,7.53,0.66,-0.01,2.44,1.01,20110929,8.17,0.71,12.93,-131.82,4.59,-2.41,28551
20230530,601997.SH,贵阳银行,银行,贵州,3.22,35.69,36.56,6643.64,0.00,36.53,79.95,2.19,0.44,14.60,0.39,20160816,302.12,8.26,3.12,1.07,47.27,43.53,74153
20230530,601998.SH,中信银行,银行,北京,4.19,340.53,489.35,87865.46,0.00,314.97,592.12,1.21,0.39,11.65,0.56,20070427,3044.05,6.22,-4.94,10.34,43.75,37.86,135442
20230530,601999.SH,出版传媒,出版业,辽宁,0.00,5.51,5.51,41.44,25.80,3.53,5.25,0.95,-0.01,4.43,1.52,20071221,11.41,2.07,-5.51,49.20,19.12,-1.11,23183
20230530,603000.SH,人民网,互联网,北京,189.08,11.06,11.06,51.62,37.89,0.58,8.35,0.75,0.02,3.26,5.77,20120427,14.12,1.28,3.78,303.71,38.00,6.01,106168
20230530,603001.SH,ST奥康,服饰,浙江,14.04,4.01,4.01,42.45,26.42,3.55,19.29,4.81,0.11,7.42,0.77,20120426,5.57,1.39,16.74,249.02,47.05,4.54,15312
20230530,603002.SH,宏昌电子,化工原料,广东,62.57,6.14,9.04,36.10,25.82,6.84,3.40,0.38,0.02,2.74,1.87,20120518,11.02,1.22,-38.61,-66.92,8.48,3.39,30856
20230530,603003.SH,龙宇股份,石油贸易,上海,31.00,4.02,4.02,46.94,27.03,11.40,32.67,8.12,0.07,9.03,0.99,20120817,0.15,0.04,-18.26,29.69,2.95,1.72,24013
20230530,603005.SH,晶方科技,半导体,江苏,130.00,6.52,6.53,47.55,26.81,9.20,17.12,2.62,0.04,6.15,3.70,20140210,14.15,2.17,-26.85,-68.92,36.22,13.66,155204
20230530,603006.SH,联明股份,汽车配件,上海,23.77,1.91,2.54,22.30,12.82,5.43,0.96,0.38,0.11,5.76,1.77,20140630,10.04,3.95,2.36,67.95,22.29,12.05,10011
20230530,603007.SH,ST花王,建筑工程,江苏,0.00,3.38,3.38,23.64,11.88,0.41,2.31,0.68,-0.07,0.77,5.23,20160826,-3.74,-1.11,-65.40,-39.81,14.88,-166.45,12193
20230530,603008.SH,喜临门,家居用品,浙江,37.68,3.87,3.87,85.73,46.02,18.58,13.24,3.42,0.16,9.19,2.61,20120717,16.30,4.21,4.47,14.30,32.39,4.27,9014
20230530,603009.SH,北特科技,汽车配件,上海,100.09,3.38,3.59,32.04,13.71,11.02,10.17,2.83,0.02,4.74,1.37,20140718,2.83,0.79,-9.25,-75.76,17.28,1.42,26517
20230530,603010.SH,万盛股份,化工原料,浙江,28.77,4.85,5.90,61.69,29.95,11.44,17.08,2.90,0.10,6.90,1.63,20141010,15.53,2.63,-20.12,-55.17,18.44,8.09,28630
20230530,603011.SH,合锻智能,机床制造,安徽,45.34,4.94,4.94,40.45,28.38,3.56,13.64,2.76,0.04,4.46,1.58,20141107,3.21,0.65,-8.26,-24.76,33.80,6.53,35462
20230530,603012.SH,创力集团,专用机械,上海,11.65,6.37,6.52,62.45,45.92,8.07,1.95,0.30,0.13,5.10,1.16,20150320,22.94,3.52,19.07,3.14,47.19,18.80,34160
20230530,603013.SH,亚普股份,汽车配件,江苏,16.24,5.11,5.13,63.36,44.84,12.56,7.79,1.52,0.25,7.62,2.09,20180509,23.37,4.56,-4.77,-2.35,15.40,7.08,17212
20230530,603015.SH,弘讯科技,电气设备,浙江,93.38,4.04,4.04,20.81,11.62,4.94,4.52,1.12,0.02,3.28,2.58,20150303,3.73,0.92,-23.61,-40.28,35.27,4.70,28561
20230530,603016.SH,新宏泰,电气设备,江苏,60.89,1.48,1.48,10.33,8.53,1.35,2.77,1.87,0.10,5.56,4.38,20160701,3.24,2.19,-0.52,34.38,30.05,10.46,10317
20230530,603017.SH,中衡设计,建筑工程,江苏,23.57,2.76,2.76,32.11,18.91,3.87,10.05,3.64,0.11,5.23,1.92,20141231,0.90,0.33,14.94,36.31,22.46,9.46,22283
20230530,603018.SH,华设集团,建筑工程,江苏,16.74,6.69,6.84,114.03,98.46,3.53,5.51,0.81,0.14,6.58,1.42,20141013,30.10,4.40,-4.83,1.73,31.83,10.99,21111
20230530,603019.SH,中科曙光,IT设备,天津,151.02,14.51,14.64,312.76,163.82,21.59,110.34,7.54,0.09,11.73,4.61,20141106,45.10,3.08,5.39,19.92,24.04,6.65,179721
20230530,603020.SH,爱普股份,食品,上海,22.62,3.83,3.83,37.67,22.57,4.33,14.94,3.90,0.10,8.11,1.15,20150325,11.41,2.98,-7.71,-16.38,16.41,7.02,21612
20230530,603021.SH,山东华鹏,家居用品,山东,0.00,3.20,3.20,22.10,5.45,7.95,6.03,1.89,-0.14,1.49,3.59,20150423,-4.78,-1.49,-17.76,-18.66,-3.71,-34.21,17189
20230530,603022.SH,新通联,广告包装,上海,43.00,2.00,2.00,10.02,5.31,3.03,1.35,0.67,0.05,3.69,2.51,20150518,3.77,1.88,11.84,34.73,20.73,5.57,11753
20230530,603023.SH,威帝股份,汽车配件,黑龙江,0.00,5.62,5.62,8.25,6.45,1.37,0.84,0.15,-0.00,1.36,2.82,20150527,0.55,0.10,12.44,-181.04,35.47,-16.52,21885
20230530,603025.SH,大豪科技,纺织机械,北京,47.46,9.23,9.24,32.12,23.25,1.47,2.03,0.22,0.08,2.28,6.55,20150422,6.73,0.73,7.26,-8.44,40.30,18.09,51455
20230530,603026.SH,胜华新材,化工原料,山东,410.74,2.03,2.03,66.06,29.69,21.40,4.35,2.15,0.04,19.50,3.32,20150529,31.41,15.50,-17.50,-98.22,5.55,-0.73,50881
20230530,603027.SH,千禾味业,食品,四川,35.20,9.59,9.65,31.45,16.62,11.49,1.05,0.11,0.15,2.60,8.14,20160307,13.32,1.38,69.81,162.94,39.03,17.74,60076
20230530,603028.SH,赛福天,钢加工,江苏,150.87,2.87,2.87,16.03,9.01,3.35,1.25,0.43,0.02,2.40,4.93,20160331,2.63,0.92,93.35,-39.32,12.02,3.70,13693
20230530,603029.SH,天鹅股份,农用机械,山东,117.46,1.21,1.21,19.88,15.87,2.25,1.78,1.47,0.05,6.63,3.48,20160427,4.32,3.56,9.81,99.22,35.29,6.11,27312
20230530,603030.SH,*ST全筑,装修装饰,上海,0.00,5.80,5.80,57.81,46.29,5.04,6.07,1.05,-0.07,-0.51,-3.51,20150320,-14.82,-2.56,-43.01,-223.62,4.90,-15.93,28258
20230530,603031.SH,安孚科技,电气设备,安徽,28.58,1.12,1.12,60.21,11.93,6.36,2.06,1.84,0.40,5.47,8.37,20160822,3.31,2.95,23.86,29.88,51.91,21.83,4599
20230530,603032.SH,德新科技,专用机械,新疆,20.77,1.63,1.68,19.64,10.74,2.00,3.39,2.02,0.64,6.82,7.37,20170105,6.77,4.03,80.89,96.01,62.78,42.10,8389
20230530,603033.SH,三维股份,橡胶,浙江,86.58,7.76,7.92,82.69,25.60,18.75,14.20,1.79,0.05,4.34,4.45,20161207,12.47,1.57,-7.77,-18.99,16.05,5.32,9924
20230530,603035.SH,常熟汽饰,汽车配件,江苏,19.48,3.80,3.80,86.40,31.12,19.34,20.14,5.30,0.24,12.43,1.52,20170105,21.41,5.63,23.85,16.97,21.37,10.83,28220
20230530,603036.SH,如通股份,专用机械,江苏,38.53,2.06,2.06,13.62,11.71,1.13,4.39,2.13,0.07,5.96,1.79,20161209,5.03,2.44,9.03,3.23,41.81,19.21,13759
20230530,603037.SH,凯众股份,汽车配件,上海,54.19,1.05,1.05,10.38,5.83,2.74,4.54,4.33,0.08,8.33,2.03,20170120,3.05,2.91,3.40,-34.13,34.48,4.37,8718
20230530,603038.SH,华立股份,家居用品,广东,53.90,2.07,2.07,20.03,7.10,4.61,4.61,2.23,0.04,6.49,1.28,20170116,6.25,3.02,-17.62,635.82,21.67,5.74,9396
20230530,603039.SH,泛微网络,软件服务,上海,7879.22,2.61,2.61,33.80,27.98,2.43,5.83,2.24,0.00,7.34,9.48,20170113,10.85,4.16,13.62,-96.20,94.21,0.17,5219
20230530,603040.SH,新坐标,汽车配件,浙江,16.47,1.34,1.35,13.27,7.97,4.18,2.11,1.56,0.36,8.61,2.72,20170209,7.39,5.46,35.70,35.25,59.50,36.07,8672
20230530,603041.SH,美思德,化工原料,江苏,21.90,1.83,1.83,15.97,10.27,1.26,6.60,3.60,0.14,7.63,1.54,20170330,5.22,2.85,-21.99,10.31,35.25,20.43,10408
20230530,603042.SH,华脉科技,通信设备,江苏,0.00,1.61,1.61,17.57,10.55,4.21,7.24,4.51,-0.12,5.95,2.16,20170602,0.49,0.31,-29.46,-54.51,15.54,-9.86,31835
20230530,603043.SH,广州酒家,食品,广东,59.14,5.69,5.69,60.19,18.80,16.92,5.08,0.89,0.12,5.99,4.81,20170627,20.04,3.52,23.09,31.87,32.39,8.57,15558
20230530,603045.SH,福达合金,电气设备,浙江,69.29,1.35,1.35,19.80,12.26,3.99,2.46,1.82,0.05,6.69,2.19,20180517,4.79,3.53,-15.49,86.24,11.59,1.37,12328
